,index,set_code,set_name,set_link
240,0,puyopuyo,ぷよぷよ,https://yuyu-tei.jp/sell/ws/s/puyopuyo#kana
241,0,fpi,Fate/kaleid liner プリズマ☆イリヤ Extra,https://yuyu-tei.jp/sell/ws/s/fpi#kana
242,0,fpi2.0,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ! Extra,https://yuyu-tei.jp/sell/ws/s/fpi2.0#kana
243,0,fpi2.0helz,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ ヘルツ！,https://yuyu-tei.jp/sell/ws/s/fpi2.0helz#kana
244,0,fpi3.0,Fate/kaleid liner プリズマ☆イリヤ ドライ!! Extra,https://yuyu-tei.jp/sell/ws/s/fpi3.0#kana
245,0,fpi4.0,Fate/kaleid liner Prisma☆Illya プリズマ☆ファンタズム Extra,https://yuyu-tei.jp/sell/ws/s/fpi4.0#kana
246,0,prd,アニメ プリンセスコネクト！Re:Dive,https://yuyu-tei.jp/sell/ws/s/prd#kana
247,0,prd2.0,アニメ プリンセスコネクト！Re:Dive Season 2,https://yuyu-tei.jp/sell/ws/s/prd2.0#kana
248,0,pjs,プロジェクトセカイ カラフルステージ！ feat. 初音ミク,https://yuyu-tei.jp/sell/ws/s/pjs#kana
249,0,pjs2.0,プロジェクトセカイ カラフルステージ！ feat. 初音ミク Vol.2,https://yuyu-tei.jp/sell/ws/s/pjs2.0#kana
250,0,hbr,ヘブンバーンズレッド,https://yuyu-tei.jp/sell/ws/s/hbr#kana
251,0,p3,ペルソナ3,https://yuyu-tei.jp/sell/ws/s/p3#kana
252,0,p3chronicle,ヴァイスシュヴァルツクロニクル ペルソナ3,https://yuyu-tei.jp/sell/ws/s/p3chronicle#kana
253,0,p4,ペルソナ4,https://yuyu-tei.jp/sell/ws/s/p4#kana
254,0,animep4,TVアニメ「ペルソナ4」,https://yuyu-tei.jp/sell/ws/s/animep4#kana
255,0,p5,ペルソナ5,https://yuyu-tei.jp/sell/ws/s/p5#kana
256,0,p4ext,ペルソナ4 Extra,https://yuyu-tei.jp/sell/ws/s/p4ext#kana
257,0,animep4ext1.0,TVアニメ「ペルソナ4」 Extra,https://yuyu-tei.jp/sell/ws/s/animep4ext1.0#kana
258,0,p4uext1.0,P4U Extra,https://yuyu-tei.jp/sell/ws/s/p4uext1.0#kana
259,0,pqext,ペルソナQ シャドウ オブ ザ ラビリンス Extra,https://yuyu-tei.jp/sell/ws/s/pqext#kana
260,0,hol,ブースターパック ホロライブプロダクション,https://yuyu-tei.jp/sell/ws/s/hol#kana
261,0,holtd,トライアルデッキ+ ホロライブプロダクション,https://yuyu-tei.jp/sell/ws/s/holtd#kana
262,0,holpb,プレミアムブースター ホロライブプロダクション,https://yuyu-tei.jp/sell/ws/s/holpb#kana
263,0,hol2.0,ホロライブプロダクション Vol.2,https://yuyu-tei.jp/sell/ws/s/hol2.0#kana
264,0,btr,ぼっち・ざ・ろっく！,https://yuyu-tei.jp/sell/ws/s/btr#kana
265,0,dg,魔界戦記ディスガイア,https://yuyu-tei.jp/sell/ws/s/dg#kana
266,0,dgext1.0,魔界戦記ディスガイア4 Extra,https://yuyu-tei.jp/sell/ws/s/dgext1.0#kana
267,0,dgd2ext,ディスガイアD2 Extra,https://yuyu-tei.jp/sell/ws/s/dgd2ext#kana
268,0,mfi,劇場版マクロスF~虚空歌姫~,https://yuyu-tei.jp/sell/ws/s/mfi#kana
269,0,mdepb,マクロスΔ,https://yuyu-tei.jp/sell/ws/s/mdepb#kana
270,0,magica,魔法少女まどかマギカ,https://yuyu-tei.jp/sell/ws/s/magica#kana
271,0,magicamv,劇場版 魔法少女まどか☆マギカ[新編]叛逆の物語,https://yuyu-tei.jp/sell/ws/s/magicamv#kana
272,0,magicamagireco,マギアレコード 魔法少女まどか☆マギカ外伝,https://yuyu-tei.jp/sell/ws/s/magicamagireco#kana
273,0,magicamagireco2.0,TVアニメ「マギアレコード 魔法少女まどか☆マギカ外伝」,https://yuyu-tei.jp/sell/ws/s/magicamagireco2.0#kana
274,0,ns,リリカルなのはStrikerS,https://yuyu-tei.jp/sell/ws/s/ns#kana
275,0,nsm,リリカルなのは The MOVIE 1st Extra,https://yuyu-tei.jp/sell/ws/s/nsm#kana
276,0,nsa,リリカルなのは A’s,https://yuyu-tei.jp/sell/ws/s/nsa#kana
277,0,nsm2,リリカルなのは The MOVIE 2nd A’s,https://yuyu-tei.jp/sell/ws/s/nsm2#kana
278,0,nsm1m2,リリカルなのは The MOVIE 1st＆2nd A’s,https://yuyu-tei.jp/sell/ws/s/nsm1m2#kana
279,0,nsr,魔法少女リリカルなのは Reflection,https://yuyu-tei.jp/sell/ws/s/nsr#kana
280,0,nsd,魔法少女リリカルなのは Detonation,https://yuyu-tei.jp/sell/ws/s/nsd#kana
281,0,mar,Marvel/Card Collection,https://yuyu-tei.jp/sell/ws/s/mar#kana
282,0,marpb,プレミアムブースター MARVEL,https://yuyu-tei.jp/sell/ws/s/marpb#kana
283,0,mti,無職転生 ～異世界行ったら本気だす～,https://yuyu-tei.jp/sell/ws/s/mti#kana
284,0,mb,MELTY BLOOD,https://yuyu-tei.jp/sell/ws/s/mb#kana
285,0,kk,空の境界,https://yuyu-tei.jp/sell/ws/s/kk#kana
286,0,bake,化物語,https://yuyu-tei.jp/sell/ws/s/bake#kana
287,0,nisem,偽物語,https://yuyu-tei.jp/sell/ws/s/nisem#kana
288,0,monogatari2nd,<物語>シリーズ セカンドシーズン,https://yuyu-tei.jp/sell/ws/s/monogatari2nd#kana
289,0,yys,ゆらぎ荘の幽奈さん,https://yuyu-tei.jp/sell/ws/s/yys#kana
290,0,ls,らき☆すた,https://yuyu-tei.jp/sell/ws/s/ls#kana
291,0,lovelive,ラブライブ！,https://yuyu-tei.jp/sell/ws/s/lovelive#kana
292,0,lovelive2.0,ラブライブ！Vol.2,https://yuyu-tei.jp/sell/ws/s/lovelive2.0#kana
293,0,lovelivesif,ラブライブ！ feat.スクールアイドルフェスティバル,https://yuyu-tei.jp/sell/ws/s/lovelivesif#kana
294,0,lovelivesif2.0,ラブライブ！ feat.スクールアイドルフェスティバル Vol.2,https://yuyu-tei.jp/sell/ws/s/lovelivesif2.0#kana
295,0,lovelivesif3.0,ラブライブ！ feat.スクールアイドルフェスティバル Vol.3～6th Anniversary～,https://yuyu-tei.jp/sell/ws/s/lovelivesif3.0#kana
296,0,lovelivesifvset,ラブライブ！ feat.スクールアイドル フェスティバル バラエティセット,https://yuyu-tei.jp/sell/ws/s/lovelivesifvset#kana
297,0,loveliveext,ラブライブ！ Extra,https://yuyu-tei.jp/sell/ws/s/loveliveext#kana
298,0,lovelivesimext,ラブライブ！ The School Idol Movie Extra,https://yuyu-tei.jp/sell/ws/s/lovelivesimext#kana
299,0,lovelivepbll,プレミアムブースター ラブライブ!スクフェスシリーズ感謝祭 2022【LL】,https://yuyu-tei.jp/sell/ws/s/lovelivepbll#kana
300,0,lovelivesifpbll,プレミアムブースター ラブライブ！スクフェスシリーズ10th Anniversary【LL】,https://yuyu-tei.jp/sell/ws/s/lovelivesifpbll#kana
301,0,lsf,ラブライブ！スクールアイドルフェスティバル2,https://yuyu-tei.jp/sell/ws/s/lsf#kana
302,0,lovelivess,ラブライブ！サンシャイン!!,https://yuyu-tei.jp/sell/ws/s/lovelivess#kana
303,0,lovelivessext,ラブライブ！サンシャイン!! Extra,https://yuyu-tei.jp/sell/ws/s/lovelivessext#kana
304,0,lovelivess2.0,ラブライブ！サンシャイン!!Vol.2,https://yuyu-tei.jp/sell/ws/s/lovelivess2.0#kana
305,0,lovelivesssif,ラブライブ！サンシャイン!! feat.スクールアイドルフェスティバル～6th Anniversary～,https://yuyu-tei.jp/sell/ws/s/lovelivesssif#kana
306,0,lovelivepblss,プレミアムブースター ラブライブ!スクフェスシリーズ感謝祭 2022【LSS】,https://yuyu-tei.jp/sell/ws/s/lovelivepblss#kana
307,0,lovelivesssifpblss,プレミアムブースター ラブライブ！スクフェスシリーズ10th Anniversary【LSS】,https://yuyu-tei.jp/sell/ws/s/lovelivesssifpblss#kana
308,0,lovelivesp,ラブライブ！スーパースター!!,https://yuyu-tei.jp/sell/ws/s/lovelivesp#kana
309,0,lovelivepblsp,プレミアムブースター ラブライブ!スクフェスシリーズ感謝祭 2022【LSP】,https://yuyu-tei.jp/sell/ws/s/lovelivepblsp#kana
310,0,lovelivenj,ラブライブ！虹ヶ咲学園スクールアイドル同好会 feat.スクールアイドルフェスティバル ALL STARS,https://yuyu-tei.jp/sell/ws/s/lovelivenj#kana
311,0,lovelivenj2.0,ラブライブ！虹ヶ咲学園スクールアイドル同好会,https://yuyu-tei.jp/sell/ws/s/lovelivenj2.0#kana
312,0,lovelivepblnj,プレミアムブースター ラブライブ!スクフェスシリーズ感謝祭 2022【LNJ】,https://yuyu-tei.jp/sell/ws/s/lovelivepblnj#kana
313,0,lovelivenjsifpblnj,プレミアムブースター ラブライブ！スクフェスシリーズ10th Anniversary【LNJ】,https://yuyu-tei.jp/sell/ws/s/lovelivenjsifpblnj#kana
314,0,rskext,リアセカイ,https://yuyu-tei.jp/sell/ws/s/rskext#kana
315,0,lrc,リコリス・リコイル,https://yuyu-tei.jp/sell/ws/s/lrc#kana
316,0,rz,Re：ゼロから始める異世界生活,https://yuyu-tei.jp/sell/ws/s/rz#kana
317,0,rz2.0,Re：ゼロから始める異世界生活Vol.2,https://yuyu-tei.jp/sell/ws/s/rz2.0#kana
318,0,rz3.0,Re:ゼロから始める異世界生活 Memory Snow,https://yuyu-tei.jp/sell/ws/s/rz3.0#kana
319,0,rzext1.0,Re:ゼロから始める異世界生活 氷結の絆 Extra,https://yuyu-tei.jp/sell/ws/s/rzext1.0#kana
320,0,lb,リトルバスターズ!,https://yuyu-tei.jp/sell/ws/s/lb#kana
321,0,lbext1.0,リトルバスターズ!エクスタシー Extra,https://yuyu-tei.jp/sell/ws/s/lbext1.0#kana
322,0,lbchronicle,ヴァイスシュヴァルツクロニクル リトルバスターズ！,https://yuyu-tei.jp/sell/ws/s/lbchronicle#kana
323,0,lbe,リトルバスターズ!エクスタシー,https://yuyu-tei.jp/sell/ws/s/lbe#kana
324,0,animelb,アニメ リトルバスターズ!,https://yuyu-tei.jp/sell/ws/s/animelb#kana
325,0,animelbrext,アニメ リトルバスターズ! Refrain Extra,https://yuyu-tei.jp/sell/ws/s/animelbrext#kana
326,0,lbcmext,リトルバスターズ！ カードミッション Extra,https://yuyu-tei.jp/sell/ws/s/lbcmext#kana
327,0,dcvslblb,ダ・カーポ vs リトルバスターズ!【LB】 Extra,https://yuyu-tei.jp/sell/ws/s/dcvslblb#kana
328,0,rw,Rewrite,https://yuyu-tei.jp/sell/ws/s/rw#kana
329,0,rwhf,Rewrite Harvest festa!,https://yuyu-tei.jp/sell/ws/s/rwhf#kana
330,0,rwanime,TVアニメ「Rewrite」,https://yuyu-tei.jp/sell/ws/s/rwanime#kana
331,0,logho,ログ・ホライズン Extra,https://yuyu-tei.jp/sell/ws/s/logho#kana
332,0,loghopset,パワーアップセット ログ・ホライズン,https://yuyu-tei.jp/sell/ws/s/loghopset#kana
333,0,lod,ロストディケイド,https://yuyu-tei.jp/sell/ws/s/lod#kana
334,0,robono,ロボティクス・ノーツ,https://yuyu-tei.jp/sell/ws/s/robono#kana
335,0,wtr,ワールドトリガー,https://yuyu-tei.jp/sell/ws/s/wtr#kana
336,0,marker,先攻後攻カード,https://yuyu-tei.jp/sell/ws/s/marker#kana
337,0,promo,その他プロモーションカード,https://yuyu-tei.jp/sell/ws/s/promo#kana
